"Date"	"Time"	"Total volume"	"Reverse volume"	"Flow rate"	"On time"	"Temperature (medium)"	"Status"	"Min. flow rate"	"Max. flow rate"	"Error time"	"Forward volume"	"Temperature (environment)"	"Overload time"	"ac_id"
2019-03-19	7	41.211	"0.000 m³"	"0.000 m³/h"	"3134 h"	26	NA	"0.000 m³/h"	"0.004 m³/h"	"0 h"	"41.211 m³"	19.8	"0 s"	"6550230000"
2019-03-19	8	41.455	"0.000 m³"	"1.748 m³/h"	"3135 h"	32.6	NA	"0.000 m³/h"	"0.974 m³/h"	"0 h"	"41.455 m³"	22.6	"0 s"	"6550230000"
2019-03-19	9	41.768	"0.000 m³"	"0.024 m³/h"	"3136 h"	31.4	NA	"0.027 m³/h"	"1.121 m³/h"	"0 h"	"41.768 m³"	25.3	"0 s"	"6550230000"
2019-03-19	10	41.786	"0.000 m³"	"0.000 m³/h"	"3137 h"	30.9	NA	"0.013 m³/h"	"0.021 m³/h"	"0 h"	"41.786 m³"	26.8	"0 s"	"6550230000"
2019-03-19	11	41.795	"0.000 m³"	"0.005 m³/h"	"3138 h"	30	NA	"0.006 m³/h"	"0.012 m³/h"	"0 h"	"41.795 m³"	26.8	"0 s"	"6550230000"
2019-03-19	12	42.16	"0.000 m³"	"1.619 m³/h"	"3139 h"	32.6	NA	"0.128 m³/h"	"0.736 m³/h"	"0 h"	"42.160 m³"	28	"0 s"	"6550230000"
2019-03-19	13	42.74	"0.000 m³"	"0.040 m³/h"	"3140 h"	32.1	NA	"0.043 m³/h"	"1.851 m³/h"	"0 h"	"42.740 m³"	29	"0 s"	"6550230000"
2019-03-19	14	42.767	"0.000 m³"	"0.022 m³/h"	"3141 h"	31.6	NA	"0.020 m³/h"	"0.036 m³/h"	"0 h"	"42.767 m³"	29	"0 s"	"6550230000"
2019-03-19	15	42.78	"0.000 m³"	"0.017 m³/h"	"3142 h"	30.3	NA	"0.009 m³/h"	"0.018 m³/h"	"0 h"	"42.780 m³"	28.6	"0 s"	"6550230000"
2019-03-19	16	43.069	"0.000 m³"	"0.027 m³/h"	"3143 h"	31.6	NA	"0.038 m³/h"	"0.592 m³/h"	"0 h"	"43.069 m³"	28.4	"0 s"	"6550230000"
2019-03-19	17	43.084	"0.000 m³"	"0.008 m³/h"	"3144 h"	29.6	NA	"0.009 m³/h"	"0.024 m³/h"	"0 h"	"43.084 m³"	27.2	"0 s"	"6550230000"
2019-03-19	18	43.09	"0.000 m³"	"0.008 m³/h"	"3145 h"	28	NA	"0.004 m³/h"	"0.008 m³/h"	"0 h"	"43.090 m³"	23.9	"0 s"	"6550230000"
2019-03-19	19	43.093	"0.000 m³"	"0.000 m³/h"	"3146 h"	26.9	NA	"0.000 m³/h"	"0.005 m³/h"	"0 h"	"43.093 m³"	22	"0 s"	"6550230000"
2019-03-19	20	43.093	"0.000 m³"	"0.000 m³/h"	"3147 h"	25.2	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"43.093 m³"	21	"0 s"	"6550230000"
2019-03-19	21	43.093	"0.000 m³"	"0.000 m³/h"	"3148 h"	23	NA	"0.000 m³/h"	"0.000 m³/h"	"0 h"	"43.093 m³"	19.8	"0 s"	"6550230000"
2019-03-19	22	43.349	"0.000 m³"	"0.148 m³/h"	"3149 h"	32.3	NA	"0.000 m³/h"	"0.608 m³/h"	"0 h"	"43.349 m³"	20.2	"0 s"	"6550230000"
2019-03-19	23	43.393	"0.000 m³"	"0.015 m³/h"	"3150 h"	29.9	NA	"0.018 m³/h"	"0.091 m³/h"	"0 h"	"43.393 m³"	21	"0 s"	"6550230000"
2019-03-14	0	40.113	"0.000 m³"	"0.028 m³/h"	"3011 h"	30.3	NA	"0.028 m³/h"	"0.033 m³/h"	"0 h"	"40.113 m³"	23.9	"0 s"	"6739974019"
2019-03-14	1	40.139	"0.000 m³"	"0.030 m³/h"	"3012 h"	30.2	NA	"0.024 m³/h"	"0.027 m³/h"	"0 h"	"40.139 m³"	23.3	"0 s"	"6739974019"
2019-03-14	2	40.165	"0.000 m³"	"0.026 m³/h"	"3013 h"	30	NA	"0.024 m³/h"	"0.026 m³/h"	"0 h"	"40.165 m³"	22.6	"0 s"	"6739974019"
2019-03-14	3	40.189	"0.000 m³"	"0.024 m³/h"	"3014 h"	29.9	NA	"0.024 m³/h"	"0.025 m³/h"	"0 h"	"40.189 m³"	22.2	"0 s"	"6739974019"
2019-03-14	4	40.211	"0.000 m³"	"0.023 m³/h"	"3015 h"	29.7	NA	"0.021 m³/h"	"0.022 m³/h"	"0 h"	"40.211 m³"	21.6	"0 s"	"6739974019"
2019-03-14	5	40.228	"0.000 m³"	"0.013 m³/h"	"3016 h"	28.9	NA	"0.015 m³/h"	"0.020 m³/h"	"0 h"	"40.228 m³"	21	"0 s"	"6739974019"
2019-03-14	6	40.256	"0.000 m³"	"1.211 m³/h"	"3017 h"	31.8	NA	"0.014 m³/h"	"0.067 m³/h"	"0 h"	"40.256 m³"	20.2	"0 s"	"6739974019"
2019-03-14	7	41.44	"0.000 m³"	"0.304 m³/h"	"3018 h"	32.1	NA	"0.535 m³/h"	"2.062 m³/h"	"0 h"	"41.440 m³"	21	"0 s"	"6739974019"
2019-03-14	8	41.625	"0.000 m³"	"0.020 m³/h"	"3019 h"	30.2	NA	"0.066 m³/h"	"0.353 m³/h"	"0 h"	"41.625 m³"	22	"0 s"	"6739974019"
2019-03-14	9	41.886	"0.000 m³"	"0.016 m³/h"	"3020 h"	30.3	NA	"0.082 m³/h"	"0.381 m³/h"	"0 h"	"41.886 m³"	24.1	"0 s"	"6739974019"
2019-03-14	10	41.998	"0.000 m³"	"0.022 m³/h"	"3021 h"	30.2	NA	"0.021 m³/h"	"0.227 m³/h"	"0 h"	"41.998 m³"	25.9	"0 s"	"6739974019"
2019-03-14	11	42.119	"0.000 m³"	"0.054 m³/h"	"3022 h"	31.7	NA	"0.025 m³/h"	"0.193 m³/h"	"0 h"	"42.119 m³"	28.2	"0 s"	"6739974019"
2019-03-14	12	42.177	"0.000 m³"	"0.333 m³/h"	"3023 h"	32.1	NA	"0.045 m³/h"	"0.076 m³/h"	"0 h"	"42.177 m³"	30.3	"0 s"	"6739974019"
2019-03-14	13	42.208	"0.000 m³"	"0.020 m³/h"	"3024 h"	30.3	NA	"0.021 m³/h"	"0.052 m³/h"	"0 h"	"42.208 m³"	32.3	"0 s"	"6739974019"
2019-03-14	14	42.278	"0.000 m³"	"1.522 m³/h"	"3025 h"	32.3	NA	"0.019 m³/h"	"0.202 m³/h"	"0 h"	"42.278 m³"	34	"0 s"	"6739974019"
2019-03-14	15	42.859	"0.000 m³"	"0.036 m³/h"	"3026 h"	31.2	NA	"0.074 m³/h"	"1.916 m³/h"	"0 h"	"42.859 m³"	35.2	"0 s"	"6739974019"
2019-03-14	16	42.89	"0.000 m³"	"0.026 m³/h"	"3027 h"	30.6	NA	"0.026 m³/h"	"0.032 m³/h"	"0 h"	"42.890 m³"	35	"0 s"	"6739974019"
2019-03-14	17	43.721	"0.000 m³"	"1.154 m³/h"	"3028 h"	32.3	NA	"0.294 m³/h"	"1.186 m³/h"	"0 h"	"43.721 m³"	33.8	"0 s"	"6739974019"
2019-03-14	18	44.399	"0.000 m³"	"0.033 m³/h"	"3029 h"	31.1	NA	"0.045 m³/h"	"1.103 m³/h"	"0 h"	"44.399 m³"	31.1	"0 s"	"6739974019"
2019-03-14	19	45.097	"0.000 m³"	"0.110 m³/h"	"3030 h"	31.7	NA	"0.076 m³/h"	"1.574 m³/h"	"0 h"	"45.097 m³"	29.5	"0 s"	"6739974019"
2019-03-14	20	45.152	"0.000 m³"	"0.035 m³/h"	"3031 h"	30.8	NA	"0.038 m³/h"	"0.080 m³/h"	"0 h"	"45.152 m³"	27.6	"0 s"	"6739974019"
2019-03-14	21	45.184	"0.000 m³"	"0.037 m³/h"	"3032 h"	30.7	NA	"0.030 m³/h"	"0.033 m³/h"	"0 h"	"45.184 m³"	26.8	"0 s"	"6739974019"
2019-03-14	22	45.206	"0.000 m³"	"0.015 m³/h"	"3033 h"	29.9	NA	"0.017 m³/h"	"0.027 m³/h"	"0 h"	"45.206 m³"	25.9	"0 s"	"6739974019"
2019-03-14	23	45.223	"0.000 m³"	"0.008 m³/h"	"3034 h"	29.8	NA	"0.017 m³/h"	"0.018 m³/h"	"0 h"	"45.223 m³"	25.3	"0 s"	"6739974019"
2019-03-15	0	45.238	"0.000 m³"	"0.016 m³/h"	"3035 h"	29.5	NA	"0.015 m³/h"	"0.015 m³/h"	"0 h"	"45.238 m³"	24.7	"0 s"	"6739974019"
2019-03-15	1	45.254	"0.000 m³"	"0.016 m³/h"	"3036 h"	29.6	NA	"0.015 m³/h"	"0.016 m³/h"	"0 h"	"45.254 m³"	24.3	"0 s"	"6739974019"
2019-03-15	2	45.271	"0.000 m³"	"0.018 m³/h"	"3037 h"	29.5	NA	"0.016 m³/h"	"0.017 m³/h"	"0 h"	"45.271 m³"	23.9	"0 s"	"6739974019"
2019-03-15	3	45.288	"0.000 m³"	"0.013 m³/h"	"3038 h"	29.4	NA	"0.016 m³/h"	"0.018 m³/h"	"0 h"	"45.288 m³"	23.9	"0 s"	"6739974019"
2019-03-15	4	45.303	"0.000 m³"	"0.017 m³/h"	"3039 h"	29.2	NA	"0.015 m³/h"	"0.016 m³/h"	"0 h"	"45.303 m³"	23.9	"0 s"	"6739974019"
2019-03-15	5	45.317	"0.000 m³"	"0.008 m³/h"	"3040 h"	28.9	NA	"0.013 m³/h"	"0.014 m³/h"	"0 h"	"45.317 m³"	23.7	"0 s"	"6739974019"
2019-03-15	6	45.33	"0.000 m³"	"0.016 m³/h"	"3041 h"	29	NA	"0.013 m³/h"	"0.013 m³/h"	"0 h"	"45.330 m³"	23.7	"0 s"	"6739974019"
2019-03-15	7	45.346	"0.000 m³"	"0.008 m³/h"	"3042 h"	28.6	NA	"0.012 m³/h"	"0.029 m³/h"	"0 h"	"45.346 m³"	23.5	"0 s"	"6739974019"
2019-03-15	8	45.471	"0.000 m³"	"0.026 m³/h"	"3043 h"	30.7	NA	"0.011 m³/h"	"0.245 m³/h"	"0 h"	"45.471 m³"	23.9	"0 s"	"6739974019"
2019-03-15	9	46.162	"0.000 m³"	"0.034 m³/h"	"3044 h"	31.1	NA	"0.049 m³/h"	"1.518 m³/h"	"0 h"	"46.162 m³"	24.7	"0 s"	"6739974019"
2019-03-15	10	46.7	"0.000 m³"	"1.790 m³/h"	"3045 h"	32.1	NA	"0.027 m³/h"	"1.512 m³/h"	"0 h"	"46.700 m³"	25.3	"0 s"	"6739974019"
2019-03-15	11	47.327	"0.000 m³"	"0.065 m³/h"	"3046 h"	31.2	NA	"0.066 m³/h"	"1.821 m³/h"	"0 h"	"47.327 m³"	26.8	"0 s"	"6739974019"
2019-03-15	12	47.785	"0.000 m³"	"2.058 m³/h"	"3047 h"	32.2	NA	"0.024 m³/h"	"1.733 m³/h"	"0 h"	"47.785 m³"	27.2	"0 s"	"6739974019"
2019-03-15	13	48.018	"0.000 m³"	"0.058 m³/h"	"3048 h"	31.2	NA	"0.068 m³/h"	"0.670 m³/h"	"0 h"	"48.018 m³"	27.2	"0 s"	"6739974019"
2019-03-15	14	48.087	"0.000 m³"	"0.033 m³/h"	"3049 h"	30.7	NA	"0.032 m³/h"	"0.150 m³/h"	"0 h"	"48.087 m³"	27.4	"0 s"	"6739974019"
2019-03-15	15	48.186	"0.000 m³"	"0.024 m³/h"	"3050 h"	30.3	NA	"0.024 m³/h"	"0.280 m³/h"	"0 h"	"48.186 m³"	26.8	"0 s"	"6739974019"
2019-03-15	16	48.209	"0.000 m³"	"0.026 m³/h"	"3051 h"	30.2	NA	"0.023 m³/h"	"0.024 m³/h"	"0 h"	"48.209 m³"	25.9	"0 s"	"6739974019"
2019-03-15	17	48.229	"0.000 m³"	"0.025 m³/h"	"3052 h"	29.9	NA	"0.019 m³/h"	"0.022 m³/h"	"0 h"	"48.229 m³"	25.1	"0 s"	"6739974019"
2019-03-15	18	48.25	"0.000 m³"	"0.018 m³/h"	"3053 h"	30.2	NA	"0.020 m³/h"	"0.023 m³/h"	"0 h"	"48.250 m³"	25.1	"0 s"	"6739974019"
2019-03-15	19	48.269	"0.000 m³"	"0.021 m³/h"	"3054 h"	29.7	NA	"0.018 m³/h"	"0.019 m³/h"	"0 h"	"48.269 m³"	24.5	"0 s"	"6739974019"
2019-03-15	20	48.288	"0.000 m³"	"0.019 m³/h"	"3055 h"	29.8	NA	"0.018 m³/h"	"0.021 m³/h"	"0 h"	"48.288 m³"	24.3	"0 s"	"6739974019"
2019-03-15	21	48.306	"0.000 m³"	"0.019 m³/h"	"3056 h"	29.7	NA	"0.018 m³/h"	"0.018 m³/h"	"0 h"	"48.306 m³"	24.1	"0 s"	"6739974019"
2019-03-15	22	48.322	"0.000 m³"	"0.014 m³/h"	"3057 h"	29.3	NA	"0.014 m³/h"	"0.018 m³/h"	"0 h"	"48.322 m³"	23.9	"0 s"	"6739974019"
2019-03-15	23	48.337	"0.000 m³"	"0.014 m³/h"	"3058 h"	29.2	NA	"0.015 m³/h"	"0.015 m³/h"	"0 h"	"48.337 m³"	23.3	"0 s"	"6739974019"
2019-03-16	0	48.352	"0.000 m³"	"0.013 m³/h"	"3059 h"	29.1	NA	"0.014 m³/h"	"0.015 m³/h"	"0 h"	"48.352 m³"	22.9	"0 s"	"6739974019"
2019-03-16	1	48.367	"0.000 m³"	"0.016 m³/h"	"3060 h"	29.1	NA	"0.015 m³/h"	"0.016 m³/h"	"0 h"	"48.367 m³"	22.4	"0 s"	"6739974019"
2019-03-16	2	48.384	"0.000 m³"	"0.020 m³/h"	"3061 h"	29.2	NA	"0.016 m³/h"	"0.017 m³/h"	"0 h"	"48.384 m³"	22.4	"0 s"	"6739974019"
2019-03-16	3	48.4	"0.000 m³"	"0.015 m³/h"	"3062 h"	29.2	NA	"0.016 m³/h"	"0.017 m³/h"	"0 h"	"48.400 m³"	22.2	"0 s"	"6739974019"
2019-03-16	4	48.416	"0.000 m³"	"0.014 m³/h"	"3063 h"	29.2	NA	"0.016 m³/h"	"0.016 m³/h"	"0 h"	"48.416 m³"	22.6	"0 s"	"6739974019"
2019-03-16	5	48.431	"0.000 m³"	"0.015 m³/h"	"3064 h"	28.8	NA	"0.013 m³/h"	"0.015 m³/h"	"0 h"	"48.431 m³"	22.9	"0 s"	"6739974019"
2019-03-16	6	48.457	"0.000 m³"	"0.070 m³/h"	"3065 h"	31	NA	"0.013 m³/h"	"0.062 m³/h"	"0 h"	"48.457 m³"	22.6	"0 s"	"6739974019"
2019-03-16	7	48.535	"0.000 m³"	"0.007 m³/h"	"3066 h"	30.7	NA	"0.010 m³/h"	"0.187 m³/h"	"0 h"	"48.535 m³"	23.1	"0 s"	"6739974019"
2019-03-16	8	49.15	"0.000 m³"	"1.563 m³/h"	"3067 h"	32.5	NA	"0.076 m³/h"	"1.369 m³/h"	"0 h"	"49.150 m³"	24.5	"0 s"	"6739974019"
2019-03-16	9	50.039	"0.000 m³"	"0.053 m³/h"	"3068 h"	31.4	NA	"0.070 m³/h"	"2.325 m³/h"	"0 h"	"50.039 m³"	25.9	"0 s"	"6739974019"
2019-03-16	10	50.077	"0.000 m³"	"0.026 m³/h"	"3069 h"	30.7	NA	"0.032 m³/h"	"0.046 m³/h"	"0 h"	"50.077 m³"	27.4	"0 s"	"6739974019"
2019-03-16	11	50.103	"0.000 m³"	"0.020 m³/h"	"3070 h"	30.2	NA	"0.021 m³/h"	"0.029 m³/h"	"0 h"	"50.103 m³"	28.8	"0 s"	"6739974019"
2019-03-16	12	50.127	"0.000 m³"	"0.019 m³/h"	"3071 h"	29.7	NA	"0.015 m³/h"	"0.033 m³/h"	"0 h"	"50.127 m³"	30.7	"0 s"	"6739974019"
2019-03-16	13	50.141	"0.000 m³"	"0.015 m³/h"	"3072 h"	29.7	NA	"0.014 m³/h"	"0.015 m³/h"	"0 h"	"50.141 m³"	32.8	"0 s"	"6739974019"
2019-03-16	14	50.71	"0.000 m³"	"0.049 m³/h"	"3073 h"	32	NA	"0.015 m³/h"	"1.352 m³/h"	"0 h"	"50.710 m³"	35.2	"0 s"	"6739974019"
2019-03-16	15	50.748	"0.000 m³"	"0.027 m³/h"	"3074 h"	31	NA	"0.029 m³/h"	"0.047 m³/h"	"0 h"	"50.748 m³"	37.5	"0 s"	"6739974019"
2019-03-16	16	51.085	"0.000 m³"	"0.931 m³/h"	"3075 h"	32.5	NA	"0.020 m³/h"	"0.909 m³/h"	"0 h"	"51.085 m³"	37.9	"0 s"	"6739974019"
2019-03-16	17	52.411	"0.000 m³"	"0.869 m³/h"	"3076 h"	32.4	NA	"0.791 m³/h"	"2.427 m³/h"	"0 h"	"52.411 m³"	35.9	"0 s"	"6739974019"
2019-03-16	18	52.927	"0.000 m³"	"0.021 m³/h"	"3077 h"	31.1	NA	"0.036 m³/h"	"0.859 m³/h"	"0 h"	"52.927 m³"	33	"0 s"	"6739974019"
2019-03-16	19	52.959	"0.000 m³"	"0.028 m³/h"	"3078 h"	30.7	NA	"0.027 m³/h"	"0.037 m³/h"	"0 h"	"52.959 m³"	30.1	"0 s"	"6739974019"
2019-03-16	20	52.986	"0.000 m³"	"0.024 m³/h"	"3079 h"	30.6	NA	"0.024 m³/h"	"0.028 m³/h"	"0 h"	"52.986 m³"	28.8	"0 s"	"6739974019"
2019-03-16	21	53.005	"0.000 m³"	"0.014 m³/h"	"3080 h"	30.1	NA	"0.016 m³/h"	"0.023 m³/h"	"0 h"	"53.005 m³"	28.2	"0 s"	"6739974019"
2019-03-16	22	53.021	"0.000 m³"	"0.018 m³/h"	"3081 h"	30.1	NA	"0.016 m³/h"	"0.016 m³/h"	"0 h"	"53.021 m³"	27.4	"0 s"	"6739974019"
2019-03-16	23	53.039	"0.000 m³"	"0.017 m³/h"	"3082 h"	30.2	NA	"0.017 m³/h"	"0.018 m³/h"	"0 h"	"53.039 m³"	27	"0 s"	"6739974019"
2019-03-17	0	53.056	"0.000 m³"	"0.019 m³/h"	"3083 h"	30.2	NA	"0.017 m³/h"	"0.018 m³/h"	"0 h"	"53.056 m³"	26.6	"0 s"	"6739974019"
2019-03-17	1	53.074	"0.000 m³"	"0.015 m³/h"	"3084 h"	30.3	NA	"0.018 m³/h"	"0.019 m³/h"	"0 h"	"53.074 m³"	26.6	"0 s"	"6739974019"
2019-03-17	2	53.095	"0.000 m³"	"0.024 m³/h"	"3085 h"	30.3	NA	"0.020 m³/h"	"0.020 m³/h"	"0 h"	"53.095 m³"	26.6	"0 s"	"6739974019"
2019-03-17	3	53.114	"0.000 m³"	"0.019 m³/h"	"3086 h"	30.2	NA	"0.019 m³/h"	"0.020 m³/h"	"0 h"	"53.114 m³"	26.4	"0 s"	"6739974019"
2019-03-17	4	53.134	"0.000 m³"	"0.022 m³/h"	"3087 h"	30.1	NA	"0.019 m³/h"	"0.020 m³/h"	"0 h"	"53.134 m³"	25.9	"0 s"	"6739974019"
2019-03-17	5	53.15	"0.000 m³"	"0.015 m³/h"	"3088 h"	29.4	NA	"0.014 m³/h"	"0.019 m³/h"	"0 h"	"53.150 m³"	25.5	"0 s"	"6739974019"
2019-03-17	6	53.393	"0.000 m³"	"0.051 m³/h"	"3089 h"	31.7	NA	"0.012 m³/h"	"0.545 m³/h"	"0 h"	"53.393 m³"	25.3	"0 s"	"6739974019"
2019-03-17	7	53.625	"0.000 m³"	"0.012 m³/h"	"3090 h"	29.9	NA	"0.013 m³/h"	"0.848 m³/h"	"0 h"	"53.625 m³"	25.3	"0 s"	"6739974019"
2019-03-17	8	54.56	"0.000 m³"	"0.048 m³/h"	"3091 h"	31.9	NA	"0.100 m³/h"	"2.008 m³/h"	"0 h"	"54.560 m³"	26.6	"0 s"	"6739974019"
2019-03-17	9	54.596	"0.000 m³"	"0.034 m³/h"	"3092 h"	31	NA	"0.029 m³/h"	"0.056 m³/h"	"0 h"	"54.596 m³"	27.4	"0 s"	"6739974019"
2019-03-17	10	54.625	"0.000 m³"	"0.018 m³/h"	"3093 h"	30.5	NA	"0.020 m³/h"	"0.045 m³/h"	"0 h"	"54.625 m³"	28.8	"0 s"	"6739974019"
2019-03-17	11	54.701	"0.000 m³"	"1.687 m³/h"	"3094 h"	32.6	NA	"0.020 m³/h"	"0.243 m³/h"	"0 h"	"54.701 m³"	29.5	"0 s"	"6739974019"
2019-03-17	12	54.798	"0.000 m³"	"0.019 m³/h"	"3095 h"	30.9	NA	"0.032 m³/h"	"0.259 m³/h"	"0 h"	"54.798 m³"	31.5	"0 s"	"6739974019"
2019-03-17	13	55.674	"0.000 m³"	"1.044 m³/h"	"3096 h"	32.9	NA	"0.020 m³/h"	"1.790 m³/h"	"0 h"	"55.674 m³"	32.8	"0 s"	"6739974019"
2019-03-17	14	55.779	"0.000 m³"	"0.028 m³/h"	"3097 h"	32.5	NA	"0.049 m³/h"	"0.187 m³/h"	"0 h"	"55.779 m³"	34	"0 s"	"6739974019"
2019-03-17	15	56.421	"0.000 m³"	"0.177 m³/h"	"3098 h"	32.6	NA	"0.025 m³/h"	"1.433 m³/h"	"0 h"	"56.421 m³"	35	"0 s"	"6739974019"
2019-03-17	16	57.048	"0.000 m³"	"0.920 m³/h"	"3099 h"	32.8	NA	"0.113 m³/h"	"1.042 m³/h"	"0 h"	"57.048 m³"	34.8	"0 s"	"6739974019"
2019-03-17	17	57.899	"0.000 m³"	"0.815 m³/h"	"3100 h"	32.6	NA	"0.823 m³/h"	"0.914 m³/h"	"0 h"	"57.899 m³"	34.4	"0 s"	"6739974019"
2019-03-17	18	58.438	"0.000 m³"	"0.016 m³/h"	"3101 h"	31	NA	"0.017 m³/h"	"0.783 m³/h"	"0 h"	"58.438 m³"	33.6	"0 s"	"6739974019"
2019-03-17	19	58.456	"0.000 m³"	"0.021 m³/h"	"3102 h"	30.9	NA	"0.017 m³/h"	"0.019 m³/h"	"0 h"	"58.456 m³"	31.9	"0 s"	"6739974019"
2019-03-17	20	58.474	"0.000 m³"	"0.022 m³/h"	"3103 h"	30.8	NA	"0.018 m³/h"	"0.019 m³/h"	"0 h"	"58.474 m³"	30.3	"0 s"	"6739974019"
2019-03-17	21	58.508	"0.000 m³"	"0.040 m³/h"	"3104 h"	31.6	NA	"0.021 m³/h"	"0.041 m³/h"	"0 h"	"58.508 m³"	29.3	"0 s"	"6739974019"
2019-03-17	22	59.034	"0.000 m³"	"0.108 m³/h"	"3105 h"	32.3	NA	"0.034 m³/h"	"1.546 m³/h"	"0 h"	"59.034 m³"	28.4	"0 s"	"6739974019"
2019-03-17	23	59.098	"0.000 m³"	"0.043 m³/h"	"3106 h"	31.6	NA	"0.043 m³/h"	"0.091 m³/h"	"0 h"	"59.098 m³"	27.6	"0 s"	"6739974019"
2019-03-18	0	59.132	"0.000 m³"	"0.030 m³/h"	"3107 h"	31.2	NA	"0.029 m³/h"	"0.040 m³/h"	"0 h"	"59.132 m³"	26.8	"0 s"	"6739974019"
2019-03-18	1	59.16	"0.000 m³"	"0.023 m³/h"	"3108 h"	31	NA	"0.026 m³/h"	"0.030 m³/h"	"0 h"	"59.160 m³"	25.7	"0 s"	"6739974019"
2019-03-18	2	59.184	"0.000 m³"	"0.023 m³/h"	"3109 h"	30.9	NA	"0.024 m³/h"	"0.026 m³/h"	"0 h"	"59.184 m³"	25.1	"0 s"	"6739974019"
2019-03-18	3	59.209	"0.000 m³"	"0.025 m³/h"	"3110 h"	30.7	NA	"0.023 m³/h"	"0.025 m³/h"	"0 h"	"59.209 m³"	24.9	"0 s"	"6739974019"
2019-03-18	4	59.23	"0.000 m³"	"0.022 m³/h"	"3111 h"	30.4	NA	"0.020 m³/h"	"0.023 m³/h"	"0 h"	"59.230 m³"	24.5	"0 s"	"6739974019"
2019-03-18	5	59.246	"0.000 m³"	"0.010 m³/h"	"3112 h"	29.8	NA	"0.014 m³/h"	"0.019 m³/h"	"0 h"	"59.246 m³"	23.9	"0 s"	"6739974019"
2019-03-18	6	59.822	"0.000 m³"	"0.167 m³/h"	"3113 h"	32.1	NA	"0.014 m³/h"	"1.679 m³/h"	"0 h"	"59.822 m³"	23.7	"0 s"	"6739974019"
2019-03-18	7	59.867	"0.000 m³"	"0.018 m³/h"	"3114 h"	31.7	NA	"0.028 m³/h"	"0.072 m³/h"	"0 h"	"59.867 m³"	24.3	"0 s"	"6739974019"
2019-03-18	8	61.142	"0.000 m³"	"0.803 m³/h"	"3115 h"	32.7	NA	"0.633 m³/h"	"2.097 m³/h"	"0 h"	"61.142 m³"	25.3	"0 s"	"6739974019"
2019-03-18	9	61.674	"0.000 m³"	"0.019 m³/h"	"3116 h"	31.7	NA	"0.202 m³/h"	"0.811 m³/h"	"0 h"	"61.674 m³"	26.2	"0 s"	"6739974019"
2019-03-18	10	61.703	"0.000 m³"	"0.022 m³/h"	"3117 h"	30.6	NA	"0.020 m³/h"	"0.055 m³/h"	"0 h"	"61.703 m³"	26.6	"0 s"	"6739974019"
2019-03-18	11	61.811	"0.000 m³"	"0.009 m³/h"	"3118 h"	31.9	NA	"0.040 m³/h"	"0.289 m³/h"	"0 h"	"61.811 m³"	27.6	"0 s"	"6739974019"
2019-03-18	12	61.836	"0.000 m³"	"0.020 m³/h"	"3119 h"	30.3	NA	"0.015 m³/h"	"0.044 m³/h"	"0 h"	"61.836 m³"	28.2	"0 s"	"6739974019"
2019-03-18	13	61.879	"0.000 m³"	"0.013 m³/h"	"3120 h"	31.8	NA	"0.015 m³/h"	"0.101 m³/h"	"0 h"	"61.879 m³"	29	"0 s"	"6739974019"
2019-03-18	14	61.894	"0.000 m³"	"0.012 m³/h"	"3121 h"	30.3	NA	"0.014 m³/h"	"0.016 m³/h"	"0 h"	"61.894 m³"	29.5	"0 s"	"6739974019"
2019-03-18	15	62.393	"0.000 m³"	"0.081 m³/h"	"3122 h"	32.2	NA	"0.015 m³/h"	"1.252 m³/h"	"0 h"	"62.393 m³"	30.3	"0 s"	"6739974019"
2019-03-18	16	62.781	"0.000 m³"	"0.665 m³/h"	"3123 h"	32.7	NA	"0.058 m³/h"	"0.707 m³/h"	"0 h"	"62.781 m³"	30.3	"0 s"	"6739974019"
2019-03-18	17	63.451	"0.000 m³"	"0.785 m³/h"	"3124 h"	32.7	NA	"0.364 m³/h"	"0.797 m³/h"	"0 h"	"63.451 m³"	29.5	"0 s"	"6739974019"
2019-03-18	18	63.921	"0.000 m³"	"0.024 m³/h"	"3125 h"	31.1	NA	"0.025 m³/h"	"0.761 m³/h"	"0 h"	"63.921 m³"	27.6	"0 s"	"6739974019"
2019-03-18	19	64.002	"0.000 m³"	"0.077 m³/h"	"3126 h"	32	NA	"0.029 m³/h"	"0.121 m³/h"	"0 h"	"64.002 m³"	26.4	"0 s"	"6739974019"
2019-03-18	20	64.052	"0.000 m³"	"0.036 m³/h"	"3127 h"	31.3	NA	"0.037 m³/h"	"0.066 m³/h"	"0 h"	"64.052 m³"	25.7	"0 s"	"6739974019"
2019-03-18	21	64.673	"0.000 m³"	"1.355 m³/h"	"3128 h"	32.3	NA	"0.043 m³/h"	"1.857 m³/h"	"0 h"	"64.673 m³"	25.3	"0 s"	"6739974019"
2019-03-18	22	64.786	"0.000 m³"	"0.052 m³/h"	"3129 h"	31.3	NA	"0.046 m³/h"	"0.236 m³/h"	"0 h"	"64.786 m³"	25.1	"0 s"	"6739974019"
2019-03-18	23	64.814	"0.000 m³"	"0.032 m³/h"	"3130 h"	30.9	NA	"0.026 m³/h"	"0.033 m³/h"	"0 h"	"64.814 m³"	24.5	"0 s"	"6739974019"
2019-03-19	0	64.85	"0.000 m³"	"0.038 m³/h"	"3131 h"	31.3	NA	"0.035 m³/h"	"0.036 m³/h"	"0 h"	"64.850 m³"	24.3	"0 s"	"6739974019"
